tp_id,ntp_id
HD_HUMAN,BPTF_HUMAN
HD_HUMAN,ATM_HUMAN
HD_HUMAN,KALRN_HUMAN
HD_HUMAN,BD1L1_HUMAN
ASH1L_HUMAN,A0A7P0TA78_HUMAN
ASH1L_HUMAN,A0A7P0TA60_HUMAN
ASH1L_HUMAN,CRBG3_HUMAN
ASH1L_HUMAN,E9PE19_HUMAN
ASH1L_HUMAN,MXRA5_HUMAN
ASH1L_HUMAN,FBN1_HUMAN
ASH1L_HUMAN,A0A8I5KWR6_HUMAN
ASH1L_HUMAN,H7BXZ5_HUMAN
ASH1L_HUMAN,HORN_HUMAN
ASH1L_HUMAN,PDZD2_HUMAN
ASH1L_HUMAN,PRC2C_HUMAN
ASH1L_HUMAN,LRBA_HUMAN
ASH1L_HUMAN,CHD9_HUMAN
ASH1L_HUMAN,TNC18_HUMAN
ASH1L_HUMAN,FBN2_HUMAN
ASH1L_HUMAN,ZZEF1_HUMAN
ASH1L_HUMAN,E7EMZ9_HUMAN
ASH1L_HUMAN,E9PBC6_HUMAN
ASH1L_HUMAN,TACC2_HUMAN
ASH1L_HUMAN,APC_HUMAN
ASH1L_HUMAN,HELZ2_HUMAN
ASH1L_HUMAN,H9KVB4_HUMAN
ASH1L_HUMAN,A0A494C1L5_HUMAN
ASH1L_HUMAN,A0A494BZW2_HUMAN
ASH1L_HUMAN,NF1_HUMAN
ASH1L_HUMAN,CO7A1_HUMAN
ASH1L_HUMAN,MEGF8_HUMAN
ASH1L_HUMAN,PK1L1_HUMAN
ASH1L_HUMAN,DESP_HUMAN
MT1G_HUMAN,A5JUZ3_HUMAN
MT1G_HUMAN,H0YM04_HUMAN
MT1G_HUMAN,A0A8I5QJA3_HUMAN
MT1G_HUMAN,NOP10_HUMAN
MT1G_HUMAN,MT1X_HUMAN
MT1G_HUMAN,A0A087WU07_HUMAN
MT1G_HUMAN,F5H6U5_HUMAN
MT1G_HUMAN,C9JZS5_HUMAN
MT1G_HUMAN,E9PMV7_HUMAN
MT1G_HUMAN,F8W8K9_HUMAN
MT1G_HUMAN,KR231_HUMAN
MT1G_HUMAN,KR202_HUMAN
MT1G_HUMAN,KR197_HUMAN
MT1G_HUMAN,KR198_HUMAN
MT1G_HUMAN,MT1E_HUMAN
MT1G_HUMAN,KRA62_HUMAN
MT1G_HUMAN,KRA81_HUMAN
MT1G_HUMAN,MT1B_HUMAN
MT1G_HUMAN,DFB4A_HUMAN
MT1G_HUMAN,LENEP_HUMAN
MT1G_HUMAN,SIM43_HUMAN
MT1G_HUMAN,MT1H_HUMAN
MT1G_HUMAN,MT1L_HUMAN
MT1G_HUMAN,C9IZZ8_HUMAN
MT1G_HUMAN,QCR9_HUMAN
MT1G_HUMAN,STAT_HUMAN
MT1G_HUMAN,C9JJ13_HUMAN
MT1G_HUMAN,SMIM3_HUMAN
MT1G_HUMAN,Q15952_HUMAN
MT1G_HUMAN,G3V449_HUMAN
MT1G_HUMAN,SERF2_HUMAN
MT1G_HUMAN,CD52_HUMAN
MT1G_HUMAN,MT1A_HUMAN
MT1G_HUMAN,A0A087WVE4_HUMAN
MT1G_HUMAN,G3V3P0_HUMAN
MT1G_HUMAN,SIM30_HUMAN
MT1G_HUMAN,A0A087WWE7_HUMAN
MT1G_HUMAN,D6R9Q4_HUMAN
MT1G_HUMAN,A0A0D9SG25_HUMAN
MT1G_HUMAN,J3KS30_HUMAN
MT1G_HUMAN,H3BRY2_HUMAN
MT1G_HUMAN,J3KNC7_HUMAN
MT1G_HUMAN,MT2_HUMAN
MT1G_HUMAN,B0QY53_HUMAN
MT1G_HUMAN,V9GYG7_HUMAN
MT1G_HUMAN,MT1F_HUMAN
MT1G_HUMAN,RM33_HUMAN
MT1G_HUMAN,HLPDA_HUMAN
MT1G_HUMAN,D106A_HUMAN
MT1G_HUMAN,COX7C_HUMAN
MT1G_HUMAN,PCP4_HUMAN
MT1G_HUMAN,A0A7P0T921_HUMAN
MT1G_HUMAN,COX17_HUMAN
DESP_HUMAN,A0A140VK53_HUMAN
DESP_HUMAN,E7EPN9_HUMAN
DESP_HUMAN,AKP13_HUMAN
DESP_HUMAN,NBEL2_HUMAN
DESP_HUMAN,E7EMW7_HUMAN
DESP_HUMAN,E7ETD6_HUMAN
DESP_HUMAN,E9PDC2_HUMAN
DESP_HUMAN,A0A7I2YQU9_HUMAN
DESP_HUMAN,NIPBL_HUMAN
DESP_HUMAN,SRRM2_HUMAN
DESP_HUMAN,ASH1L_HUMAN
DESP_HUMAN,A0A7I2V4K0_HUMAN
DESP_HUMAN,TEN2_HUMAN
DESP_HUMAN,A0A7I2V4H9_HUMAN
DESP_HUMAN,UBR5_HUMAN
DESP_HUMAN,VWF_HUMAN
DESP_HUMAN,MGA_HUMAN
DESP_HUMAN,UTP20_HUMAN
DESP_HUMAN,ITPR1_HUMAN
DESP_HUMAN,TEN4_HUMAN
DESP_HUMAN,THYG_HUMAN
MT1E_HUMAN,C9J0S9_HUMAN
MT1E_HUMAN,KR213_HUMAN
MT1E_HUMAN,KR196_HUMAN
MT1E_HUMAN,A0A286YFA7_HUMAN
MT1E_HUMAN,J3KT71_HUMAN
MT1E_HUMAN,C9JDC5_HUMAN
MT1E_HUMAN,SHMOS_HUMAN
MT1E_HUMAN,ATP68_HUMAN
MT1E_HUMAN,E2QRP0_HUMAN
MT1E_HUMAN,RPAB4_HUMAN
MT1E_HUMAN,MT1G_HUMAN
MT1E_HUMAN,B8ZZJ0_HUMAN
MT1E_HUMAN,NDUB1_HUMAN
MT1E_HUMAN,ATPMK_HUMAN
ZEP1_HUMAN,BDP1_HUMAN
ZEP1_HUMAN,HECD1_HUMAN
ZEP1_HUMAN,FLNA_HUMAN
ZEP1_HUMAN,TEN3_HUMAN
ZEP1_HUMAN,CO6A5_HUMAN
ZEP1_HUMAN,A0A2R8YH03_HUMAN
ZEP1_HUMAN,TEP1_HUMAN
ZEP1_HUMAN,UBP24_HUMAN
ZEP1_HUMAN,A0A7P0Z448_HUMAN
ZEP1_HUMAN,UNC79_HUMAN
ZEP1_HUMAN,IGS10_HUMAN
ZEP1_HUMAN,Q60FE5_HUMAN
ZEP1_HUMAN,FLNC_HUMAN
ZEP1_HUMAN,A0A590UJS4_HUMAN
ZEP1_HUMAN,ITPR2_HUMAN
ZEP1_HUMAN,ANR11_HUMAN
ZEP1_HUMAN,SETX_HUMAN
ZEP1_HUMAN,ATR_HUMAN
ZEP1_HUMAN,CE295_HUMAN
ZEP1_HUMAN,GCN1_HUMAN
ZEP1_HUMAN,FLNB_HUMAN
ZEP1_HUMAN,ITPR3_HUMAN
ZEP1_HUMAN,CENPE_HUMAN
ZEP1_HUMAN,NSD1_HUMAN
ZEP1_HUMAN,CHD6_HUMAN
ZEP1_HUMAN,ANR17_HUMAN
ZEP1_HUMAN,TEN1_HUMAN
ZEP1_HUMAN,DPOLQ_HUMAN
ZEP1_HUMAN,ABCAC_HUMAN
ZEP1_HUMAN,KMT2B_HUMAN
NSD1_HUMAN,MY18B_HUMAN
NSD1_HUMAN,A0A804HK76_HUMAN
NSD1_HUMAN,CHD8_HUMAN
NSD1_HUMAN,SPTN4_HUMAN
NSD1_HUMAN,A0A0D9SFF3_HUMAN
NSD1_HUMAN,ZFHX2_HUMAN
NSD1_HUMAN,ZEP1_HUMAN
NSD1_HUMAN,SETD2_HUMAN
NSD1_HUMAN,E9PEM5_HUMAN
NSD1_HUMAN,STAB1_HUMAN
NSD1_HUMAN,EPG5_HUMAN
DFB4A_HUMAN,GBG13_HUMAN
DFB4A_HUMAN,E9PP56_HUMAN
DFB4A_HUMAN,H0YCZ6_HUMAN
DFB4A_HUMAN,A0A0A0MRK5_HUMAN
DFB4A_HUMAN,C9JAK9_HUMAN
DFB4A_HUMAN,F5GZF0_HUMAN
DFB4A_HUMAN,E9PQ55_HUMAN
DFB4A_HUMAN,J3QRM2_HUMAN
DFB4A_HUMAN,SERP1_HUMAN
DFB4A_HUMAN,H0YNX7_HUMAN
DFB4A_HUMAN,Q5JXX6_HUMAN
DFB4A_HUMAN,D103A_HUMAN
DFB4A_HUMAN,SIM20_HUMAN
DFB4A_HUMAN,Q5TBN5_HUMAN
DFB4A_HUMAN,RPAB5_HUMAN
DFB4A_HUMAN,ATNG_HUMAN
DFB4A_HUMAN,C9JHC2_HUMAN
DFB4A_HUMAN,C9JZJ1_HUMAN
DFB4A_HUMAN,SVBP_HUMAN
FLNA_HUMAN,TLN1_HUMAN
FLNA_HUMAN,USP9Y_HUMAN
FLNA_HUMAN,PGCA_HUMAN
FLNA_HUMAN,CE192_HUMAN
FLNA_HUMAN,CIC_HUMAN
FLNA_HUMAN,PIEZ1_HUMAN
FLNA_HUMAN,STAB2_HUMAN
FLNA_HUMAN,TLN2_HUMAN
FLNA_HUMAN,MTOR_HUMAN
FLNA_HUMAN,Q17RV3_HUMAN
FLNA_HUMAN,ZFY26_HUMAN
FLNA_HUMAN,LRRK2_HUMAN
FLNA_HUMAN,MYO9A_HUMAN
FLNA_HUMAN,NOTC1_HUMAN
FLNA_HUMAN,JHD2C_HUMAN
FLNA_HUMAN,USP9X_HUMAN
FLNA_HUMAN,CUL9_HUMAN
D103A_HUMAN,CMC4_HUMAN
D103A_HUMAN,D107A_HUMAN
D103A_HUMAN,D6RD56_HUMAN
D103A_HUMAN,E9PS22_HUMAN
D103A_HUMAN,NDUA1_HUMAN
D103A_HUMAN,D131A_HUMAN
D103A_HUMAN,A0A1W2PPA3_HUMAN
D103A_HUMAN,GBG8_HUMAN
D103A_HUMAN,AKAI1_HUMAN
D103A_HUMAN,DEC1_HUMAN
D103A_HUMAN,D6RC68_HUMAN
D103A_HUMAN,E5RJE7_HUMAN
D103A_HUMAN,ATOX1_HUMAN
D103A_HUMAN,A8MYR4_HUMAN
D103A_HUMAN,GBGT2_HUMAN
D103A_HUMAN,GBG10_HUMAN
D103A_HUMAN,F5H3P1_HUMAN
D103A_HUMAN,GBG5_HUMAN
D103A_HUMAN,GBG7_HUMAN
D103A_HUMAN,UQCC5_HUMAN
D103A_HUMAN,C9JEC2_HUMAN
D103A_HUMAN,A0A1W2PNR9_HUMAN
D103A_HUMAN,H3BMI3_HUMAN
D103A_HUMAN,NBDY_HUMAN
D103A_HUMAN,D6RBK7_HUMAN
D103A_HUMAN,E5RG18_HUMAN
D103A_HUMAN,D6RA63_HUMAN
D103A_HUMAN,COX8A_HUMAN
D103A_HUMAN,O15181_HUMAN
D103A_HUMAN,H9KVD0_HUMAN
D103A_HUMAN,SMI45_HUMAN
D103A_HUMAN,H0YCE5_HUMAN
D103A_HUMAN,Q12848_HUMAN
D103A_HUMAN,SEM1_HUMAN
D103A_HUMAN,SC61G_HUMAN
D103A_HUMAN,ATP5I_HUMAN
D103A_HUMAN,RS28_HUMAN
D103A_HUMAN,RL38_HUMAN
D103A_HUMAN,K7EKN3_HUMAN
D103A_HUMAN,DEFB1_HUMAN
D103A_HUMAN,MT3_HUMAN
D103A_HUMAN,ATP8_HUMAN
D103A_HUMAN,MIDUO_HUMAN
D103A_HUMAN,DB114_HUMAN
TEP1_HUMAN,ZN462_HUMAN
TEP1_HUMAN,H0Y459_HUMAN
TEP1_HUMAN,C9J0Q5_HUMAN
TEP1_HUMAN,H0Y465_HUMAN
TEP1_HUMAN,A0A0U1RQF0_HUMAN
TEP1_HUMAN,A0A0D9SGF6_HUMAN
TEP1_HUMAN,FAS_HUMAN
TEP1_HUMAN,NCOR2_HUMAN
TEP1_HUMAN,CAC1A_HUMAN
MT3_HUMAN,A0A087WUW1_HUMAN
MT3_HUMAN,SNURF_HUMAN
MT3_HUMAN,B1AKA9_HUMAN
MT3_HUMAN,J3QRD7_HUMAN
MT3_HUMAN,SPTSA_HUMAN
MT3_HUMAN,K7ESL1_HUMAN
MT3_HUMAN,Q13731_HUMAN
MT3_HUMAN,A0A7P0TAH2_HUMAN
MT3_HUMAN,UQCC6_HUMAN
MT3_HUMAN,PIGY_HUMAN
MT3_HUMAN,RBRP_HUMAN
MT3_HUMAN,TF2H5_HUMAN
MT3_HUMAN,GBG2_HUMAN
SETD2_HUMAN,SPTN1_HUMAN
SETD2_HUMAN,A0A087WXK5_HUMAN
SETD2_HUMAN,C9JE98_HUMAN
SETD2_HUMAN,E9PEZ1_HUMAN
SETD2_HUMAN,F5GXF5_HUMAN
SETD2_HUMAN,NAV2_HUMAN
SETD2_HUMAN,A0A0D9SFF6_HUMAN
SETD2_HUMAN,TTC28_HUMAN
SETD2_HUMAN,ZEP2_HUMAN
SETD2_HUMAN,SPTCS_HUMAN
SETD2_HUMAN,A0A0D9SF54_HUMAN
SETD2_HUMAN,RIF1_HUMAN
SETD2_HUMAN,A0A384P5S9_HUMAN
SETD2_HUMAN,H0YM23_HUMAN
SETD2_HUMAN,MUC6_HUMAN
SETD2_HUMAN,CE290_HUMAN
SETD2_HUMAN,NCOR1_HUMAN
SETD2_HUMAN,MPRI_HUMAN
SETD2_HUMAN,CP250_HUMAN
SETD2_HUMAN,A0A7P0T8S1_HUMAN
SETD2_HUMAN,A4LAA3_HUMAN
SETD2_HUMAN,ACACB_HUMAN
SETD2_HUMAN,FINC_HUMAN
SETD2_HUMAN,CBP_HUMAN
SETD2_HUMAN,PTN13_HUMAN
SETD2_HUMAN,MAP1B_HUMAN
SETD2_HUMAN,ATRX_HUMAN
SETD2_HUMAN,NOTC2_HUMAN
SETD2_HUMAN,Q9NS89_HUMAN
NOTC1_HUMAN,ABCA2_HUMAN
NOTC1_HUMAN,TASO2_HUMAN
LRRK2_HUMAN,E7EN95_HUMAN
LRRK2_HUMAN,A0A1B0GTJ8_HUMAN
LRRK2_HUMAN,ZEP3_HUMAN
LRRK2_HUMAN,EP300_HUMAN
LRRK2_HUMAN,H3BTW3_HUMAN
LRRK2_HUMAN,DMBT1_HUMAN
LRRK2_HUMAN,A0A494BZV2_HUMAN
LRRK2_HUMAN,SON_HUMAN
LRRK2_HUMAN,SPTA1_HUMAN
DB114_HUMAN,E9PS26_HUMAN
DB114_HUMAN,SPR2B_HUMAN
DB114_HUMAN,F5H1P9_HUMAN
DB114_HUMAN,GBG12_HUMAN
DB114_HUMAN,SPR2A_HUMAN
DB114_HUMAN,Q15515_HUMAN
DB114_HUMAN,KR195_HUMAN
DB114_HUMAN,M0R1W4_HUMAN
DB114_HUMAN,KISHA_HUMAN
DB114_HUMAN,H0YK39_HUMAN
DB114_HUMAN,SPR2E_HUMAN
DB114_HUMAN,SPR2F_HUMAN
DB114_HUMAN,COX8C_HUMAN
DB114_HUMAN,D104A_HUMAN
DB114_HUMAN,SPR2D_HUMAN
FAS_HUMAN,RP1L1_HUMAN
FAS_HUMAN,A0A087WYQ1_HUMAN
FAS_HUMAN,A0A669KB12_HUMAN
FAS_HUMAN,A0A804HID9_HUMAN
FAS_HUMAN,A0A804HLC5_HUMAN
FAS_HUMAN,FILA2_HUMAN
FAS_HUMAN,SPTN2_HUMAN
PTPRQ_HUMAN,A0A8I5KVG7_HUMAN
PTPRQ_HUMAN,ASXL3_HUMAN
PTPRQ_HUMAN,ZN318_HUMAN
PTPRQ_HUMAN,H0Y7T5_HUMAN
PTPRQ_HUMAN,B7ZM61_HUMAN
PTPRQ_HUMAN,CAC1I_HUMAN
PTPRQ_HUMAN,A0A3F2YNW7_HUMAN
PTPRQ_HUMAN,E9PCD1_HUMAN
PTPRQ_HUMAN,A0A804HK59_HUMAN
PTPRQ_HUMAN,H0Y7H8_HUMAN
PTPRQ_HUMAN,GP179_HUMAN
PTPRQ_HUMAN,H7BZH9_HUMAN
PTPRQ_HUMAN,CAC1B_HUMAN
PTPRQ_HUMAN,PKDRE_HUMAN
PTPRQ_HUMAN,CAC1E_HUMAN
PTPRQ_HUMAN,A0A804HKE7_HUMAN
PTPRQ_HUMAN,MYOME_HUMAN
PTPRQ_HUMAN,CAC1H_HUMAN
PTPRQ_HUMAN,C4B7M2_HUMAN
PTPRQ_HUMAN,A0A6Q8NVI4_HUMAN
PTPRQ_HUMAN,I3L3Z8_HUMAN
PTPRQ_HUMAN,E7EVA0_HUMAN
PTPRQ_HUMAN,A0A804HIR0_HUMAN
PTPRQ_HUMAN,CABIN_HUMAN
PTPRQ_HUMAN,C2CD3_HUMAN
PTPRQ_HUMAN,F5H1D6_HUMAN
PTPRQ_HUMAN,RTTN_HUMAN
PTPRQ_HUMAN,NOTC3_HUMAN
PTPRQ_HUMAN,H0YLK7_HUMAN
PTPRQ_HUMAN,CNTRL_HUMAN
PTPRQ_HUMAN,BRWD1_HUMAN
PTPRQ_HUMAN,ELYS_HUMAN
PTPRQ_HUMAN,DOP1B_HUMAN
PTPRQ_HUMAN,ACACA_HUMAN
PTPRQ_HUMAN,ARI1B_HUMAN
PTPRQ_HUMAN,NAV3_HUMAN
PTPRQ_HUMAN,NPA1P_HUMAN
PTPRQ_HUMAN,GON4L_HUMAN
PTPRQ_HUMAN,FA5_HUMAN
PTPRQ_HUMAN,CSPG4_HUMAN
PTPRQ_HUMAN,CAC1C_HUMAN
PTPRQ_HUMAN,CO6A6_HUMAN
PTPRQ_HUMAN,ABCA4_HUMAN
PTPRQ_HUMAN,GOGA4_HUMAN
PTPRQ_HUMAN,AKAP6_HUMAN
PTPRQ_HUMAN,DPOE1_HUMAN
PTPRQ_HUMAN,WNK1_HUMAN
PTPRQ_HUMAN,DJC13_HUMAN
PTPRQ_HUMAN,TARA_HUMAN
PTPRQ_HUMAN,TPR_HUMAN
PTPRQ_HUMAN,APCL_HUMAN
PTPRQ_HUMAN,FA8_HUMAN
PTPRQ_HUMAN,PRP8_HUMAN
PTPRQ_HUMAN,PYR1_HUMAN
PTPRQ_HUMAN,ARI1A_HUMAN
PTPRQ_HUMAN,CAC1G_HUMAN
PTPRQ_HUMAN,PLCE1_HUMAN
PTPRQ_HUMAN,A0A7I2V5U0_HUMAN
PTPRQ_HUMAN,KNL1_HUMAN
PTPRQ_HUMAN,ROS1_HUMAN
PTPRQ_HUMAN,ABCA1_HUMAN
PTPRQ_HUMAN,SC16A_HUMAN
PTPRQ_HUMAN,CNOT1_HUMAN
PTPRQ_HUMAN,PTPRZ_HUMAN
PTPRQ_HUMAN,SPTB2_HUMAN
PTPRQ_HUMAN,ICE1_HUMAN
PTPRQ_HUMAN,NBAS_HUMAN
PTPRQ_HUMAN,WNK2_HUMAN
PTPRQ_HUMAN,USF3_HUMAN
DPOE1_HUMAN,MED12_HUMAN
DPOE1_HUMAN,MED13_HUMAN
DPOE1_HUMAN,SDK1_HUMAN
DPOE1_HUMAN,FREM1_HUMAN
DPOE1_HUMAN,A0A3B3ITG1_HUMAN
DPOE1_HUMAN,A0A0A0MR67_HUMAN
DPOE1_HUMAN,UN13C_HUMAN
DPOE1_HUMAN,MD13L_HUMAN
DPOE1_HUMAN,A0A804HJ69_HUMAN
DPOE1_HUMAN,A0A804HKC4_HUMAN
DPOE1_HUMAN,KNTC1_HUMAN
DPOE1_HUMAN,DOC10_HUMAN
DPOE1_HUMAN,A0A2R8YD85_HUMAN
DPOE1_HUMAN,PTPRQ_HUMAN
DPOE1_HUMAN,MYO7A_HUMAN
DPOE1_HUMAN,INT1_HUMAN
DPOE1_HUMAN,SDK2_HUMAN
DPOE1_HUMAN,A0A0A0MSA1_HUMAN
DPOE1_HUMAN,E9PDI6_HUMAN
DPOE1_HUMAN,TENA_HUMAN
DPOE1_HUMAN,SORL_HUMAN
DPOE1_HUMAN,F5GY28_HUMAN
DPOE1_HUMAN,SVIL_HUMAN
DPOE1_HUMAN,ASCC3_HUMAN
PYR1_HUMAN,MYO9B_HUMAN
PYR1_HUMAN,TECTA_HUMAN
PYR1_HUMAN,A0A087WWW8_HUMAN
PYR1_HUMAN,A0A804HJT1_HUMAN
PYR1_HUMAN,B0I1T6_HUMAN
PYR1_HUMAN,A0A2R8Y590_HUMAN
PYR1_HUMAN,BAZ2B_HUMAN
PYR1_HUMAN,A0A804HJB6_HUMAN
PYR1_HUMAN,A0A804HI37_HUMAN
PYR1_HUMAN,CAC1D_HUMAN
PYR1_HUMAN,HEAT1_HUMAN
PYR1_HUMAN,M0R0P8_HUMAN
PYR1_HUMAN,SHAN1_HUMAN
PYR1_HUMAN,U520_HUMAN
PYR1_HUMAN,A0A804HJR1_HUMAN
PYR1_HUMAN,F5GWT4_HUMAN
PYR1_HUMAN,MALR1_HUMAN
PYR1_HUMAN,H9KV90_HUMAN
PYR1_HUMAN,RP1_HUMAN
PYR1_HUMAN,PRC2A_HUMAN
PYR1_HUMAN,A0A3F2YNX0_HUMAN
PYR1_HUMAN,A0A804HKE9_HUMAN
PYR1_HUMAN,A0A804HIZ0_HUMAN
PYR1_HUMAN,A0A1U9X974_HUMAN
PYR1_HUMAN,A0A804HIJ8_HUMAN
PYR1_HUMAN,ESPL1_HUMAN
PYR1_HUMAN,SPTB1_HUMAN
PYR1_HUMAN,NUMA1_HUMAN
PYR1_HUMAN,YLPM1_HUMAN
PYR1_HUMAN,DOCK7_HUMAN
PYR1_HUMAN,MYO7B_HUMAN
PYR1_HUMAN,PLXB1_HUMAN
PYR1_HUMAN,ALPK2_HUMAN
PYR1_HUMAN,F5H522_HUMAN
PYR1_HUMAN,ABCA7_HUMAN
PYR1_HUMAN,TET1_HUMAN
RS27_HUMAN,COA4_HUMAN
RS27_HUMAN,BLCAP_HUMAN
RS27_HUMAN,C9JQX9_HUMAN
RS27_HUMAN,A0A087WU87_HUMAN
RS27_HUMAN,A0A0U1RQQ7_HUMAN
RS27_HUMAN,A0A1B0GX60_HUMAN
RS27_HUMAN,A2A2D0_HUMAN
RS27_HUMAN,C9K0M0_HUMAN
RS27_HUMAN,C42S2_HUMAN
RS27_HUMAN,C9JI44_HUMAN
RS27_HUMAN,CX7A2_HUMAN
RS27_HUMAN,C9JL19_HUMAN
RS27_HUMAN,COMD6_HUMAN
RS27_HUMAN,ISK2_HUMAN
RS27_HUMAN,CNCG_HUMAN
RS27_HUMAN,FXYD3_HUMAN
RS27_HUMAN,Q5T123_HUMAN
RS27_HUMAN,E9PLT6_HUMAN
RS27_HUMAN,A0A8I5KYZ5_HUMAN
RS27_HUMAN,S4R466_HUMAN
RS27_HUMAN,E9PIJ1_HUMAN
RS27_HUMAN,D6R925_HUMAN
RS27_HUMAN,FXYD7_HUMAN
RS27_HUMAN,CENPX_HUMAN
RS27_HUMAN,H0YDH9_HUMAN
RS27_HUMAN,E9PM24_HUMAN
RS27_HUMAN,I3L310_HUMAN
RS27_HUMAN,E5RIJ8_HUMAN
RS27_HUMAN,H0YNF5_HUMAN
RS27_HUMAN,H3BMK6_HUMAN
RS27_HUMAN,H3BNI3_HUMAN
RS27_HUMAN,I3L1K5_HUMAN
RS27_HUMAN,ISK6_HUMAN
RS27_HUMAN,KR212_HUMAN
RS27_HUMAN,ISK9_HUMAN
RS27_HUMAN,J3KSI7_HUMAN
