tp_id,ntp_id
PK3CG_MOUSE,A0A178WL72_ARATH
PK3CG_MOUSE,SMCA5_MOUSE
PK3CG_MOUSE,DI3L2_ARATH
PK3CG_MOUSE,F4KB75_ARATH
PK3CG_MOUSE,SMC5_ARATH
PEPR2_ARATH,SSY3_ARATH
PEPR2_ARATH,ARAK_ARATH
PEPR2_ARATH,PEAR1_MOUSE
PEPR2_ARATH,SENP7_MOUSE
PEPR2_ARATH,CSLD1_ARATH
PEPR2_ARATH,ZEB1_MOUSE
MOAE_ECOLI,FTRC_ARATH
MOAE_ECOLI,GAT15_ARATH
MOAE_ECOLI,PCR1_ARATH
MOAE_ECOLI,ADF6_ARATH
MOAE_ECOLI,ADF5_ARATH
MOAE_ECOLI,Q9FL37_ARATH
TDR_ARATH,Q80U83_MOUSE
TDR_ARATH,SCAR3_ARATH
TDR_ARATH,C3H31_ARATH
TDR_ARATH,ACA7_ARATH
TDR_ARATH,PP373_ARATH
TDR_ARATH,HPS3_MOUSE
RS18_ARATH,FLIL_ECOLI
RS18_ARATH,RS113_ARATH
RS18_ARATH,PYL12_ARATH
RS18_ARATH,CLPS1_ARATH
RS18_ARATH,BH146_ARATH
RS18_ARATH,KBP_ECOLI
COPT2_ARATH,Q7X9H1_ARATH
COPT2_ARATH,UBC13_ARATH
COPT2_ARATH,F4KDN4_ARATH
COPT2_ARATH,RL211_ARATH
COPT2_ARATH,2SS3_ARATH
COPT2_ARATH,BBX23_ARATH
PARP1_MOUSE,PHC3_MOUSE
PARP1_MOUSE,MCTP8_ARATH
PARP1_MOUSE,Q9DA96_MOUSE
PARP1_MOUSE,SMXL6_ARATH
PARP1_MOUSE,U5S1_MOUSE
PARP1_MOUSE,CAPP2_ARATH
RL10_ECOLI,HLP_ARATH
RL10_ECOLI,Q9C7S3_ARATH
RL10_ECOLI,Q9CAW4_ARATH
RL10_ECOLI,YFBU_ECOLI
RL10_ECOLI,ISU3_ARATH
RL10_ECOLI,GPX5_ARATH
PSKR1_ARATH,Q0WQK1_ARATH
PSKR1_ARATH,CGEP_ARATH
PSKR1_ARATH,AT18G_ARATH
PSKR1_ARATH,PR40A_ARATH
PSKR1_ARATH,PPDK1_ARATH
PSKR1_ARATH,PP296_ARATH
RFAH_ECOLI,RECX_ECOLI
RFAH_ECOLI,MCH_MOUSE
RFAH_ECOLI,Q3ULQ2_MOUSE
RFAH_ECOLI,DRC8_MOUSE
RFAH_ECOLI,MYL11_MOUSE
RFAH_ECOLI,ECP1_MOUSE
BAME2_ARATH,ENOL1_ARATH
BAME2_ARATH,AT1A2_MOUSE
BAME2_ARATH,KIF23_MOUSE
BAME2_ARATH,PLRX1_ARATH
BAME2_ARATH,E9PY14_MOUSE
BAME2_ARATH,AL2CL_MOUSE
YHBS_ECOLI,RBCX1_ARATH
YHBS_ECOLI,SWC6_ARATH
YHBS_ECOLI,SKP_ECOLI
YHBS_ECOLI,NRPD7_ARATH
YHBS_ECOLI,LAZY3_ARATH
YHBS_ECOLI,ML12B_MOUSE
HSL2_ARATH,HMA2_ARATH
HSL2_ARATH,MED24_MOUSE
HSL2_ARATH,Q91Y21_MOUSE
HSL2_ARATH,FTSI1_ARATH
HSL2_ARATH,GYRA_ARATH
HSL2_ARATH,F4KDI6_ARATH
ERL2_ARATH,Q91XX2_MOUSE
ERL2_ARATH,Q91XY6_MOUSE
ERL2_ARATH,ADCS_ARATH
ERL2_ARATH,F4IC87_ARATH
ERL2_ARATH,ZIP4L_ARATH
ERL2_ARATH,Q8C8Z4_MOUSE
HXK1_MOUSE,NMDZ1_MOUSE
HXK1_MOUSE,NOD2_MOUSE
HXK1_MOUSE,WAPL1_ARATH
HXK1_MOUSE,FTSHC_ARATH
HXK1_MOUSE,INTU_MOUSE
HXK1_MOUSE,HDAC7_MOUSE
MCA3_MOUSE,CITX_ECOLI
MCA3_MOUSE,O64867_ARATH
MCA3_MOUSE,O80895_ARATH
MCA3_MOUSE,CVIF2_ARATH
MCA3_MOUSE,Q9LF49_ARATH
MCA3_MOUSE,BBX19_ARATH
RL11_MOUSE,TRXM2_ARATH
RL11_MOUSE,ARL11_MOUSE
RL11_MOUSE,KLRD1_MOUSE
RL11_MOUSE,A0A1Y7VJF8_MOUSE
RL11_MOUSE,ATB22_ARATH
RL11_MOUSE,LGUL_ARATH
RS7_ECOLI,TPPP3_MOUSE
RS7_ECOLI,Q9M2E4_ARATH
RS7_ECOLI,Q9D2Z6_MOUSE
RS7_ECOLI,SAP25_MOUSE
RS7_ECOLI,ARL2_MOUSE
RS7_ECOLI,ALT2_ARATH
ANO6_MOUSE,AML1_ARATH
ANO6_MOUSE,F4J3L8_ARATH
ANO6_MOUSE,Q8RX35_ARATH
ANO6_MOUSE,ISOA2_ARATH
ANO6_MOUSE,F4HZC9_ARATH
ANO6_MOUSE,PANK2_ARATH
AKH1_ARATH,UNC5A_MOUSE
AKH1_ARATH,DEX1_ARATH
AKH1_ARATH,Q7TPL6_MOUSE
AKH1_ARATH,RHG27_MOUSE
AKH1_ARATH,ZZZ3_MOUSE
AKH1_ARATH,Q8K119_MOUSE
NFAC2_MOUSE,GRIA1_MOUSE
NFAC2_MOUSE,ACTN4_MOUSE
NFAC2_MOUSE,LOX3_ARATH
NFAC2_MOUSE,DNM3A_MOUSE
NFAC2_MOUSE,ARFE_ARATH
NFAC2_MOUSE,ANO6_MOUSE
AGO4_ARATH,CHR25_ARATH
AGO4_ARATH,NRP1_MOUSE
AGO4_ARATH,PML_MOUSE
AGO4_ARATH,GRM3_MOUSE
AGO4_ARATH,LOX2_ARATH
AGO4_ARATH,Q9R070_MOUSE
SYCP1_ARATH,SH2D3_MOUSE
SYCP1_ARATH,BGA11_ARATH
SYCP1_ARATH,PLRX2_ARATH
SYCP1_ARATH,AMPD_ARATH
SYCP1_ARATH,PLDG2_ARATH
SYCP1_ARATH,APBLA_ARATH
ADHE_ECOLI,G3UWA2_MOUSE
ADHE_ECOLI,RABE1_MOUSE
ADHE_ECOLI,MYRIP_MOUSE
ADHE_ECOLI,DZIP1_MOUSE
ADHE_ECOLI,SYF1_MOUSE
ADHE_ECOLI,NOM1_MOUSE
SYA_ECOLI,PYGB_MOUSE
SYA_ECOLI,TFP11_MOUSE
SYA_ECOLI,MUSK_MOUSE
SYA_ECOLI,B3H4G8_ARATH
SYA_ECOLI,AGO2_MOUSE
SYA_ECOLI,Q9JHF5_MOUSE
POT7_ARATH,NRIF2_MOUSE
POT7_ARATH,M4K2_MOUSE
POT7_ARATH,POLL2_ARATH
POT7_ARATH,POP1_ARATH
POT7_ARATH,F4I448_ARATH
POT7_ARATH,CHX15_ARATH
ACNB_ECOLI,KAT2A_MOUSE
ACNB_ECOLI,ELN_MOUSE
ACNB_ECOLI,PMI1_ARATH
ACNB_ECOLI,IFT88_MOUSE
ACNB_ECOLI,PMS2_MOUSE
ACNB_ECOLI,Q9JL12_MOUSE
MOG_ECOLI,GAT17_ARATH
MOG_ECOLI,HSP22_ARATH
MOG_ECOLI,PXMP2_MOUSE
MOG_ECOLI,ALT3_ARATH
MOG_ECOLI,CFIS2_ARATH
MOG_ECOLI,ATP4_ARATH
SLMA_ECOLI,APK3_ARATH
SLMA_ECOLI,AGL71_ARATH
SLMA_ECOLI,GAT20_ARATH
SLMA_ECOLI,Q5XEN4_ARATH
SLMA_ECOLI,Q8LDM8_ARATH
SLMA_ECOLI,Q9M9U3_ARATH
RNH2_ECOLI,ENTD_ECOLI
RNH2_ECOLI,RSMD_ECOLI
RNH2_ECOLI,YOHC_ECOLI
RNH2_ECOLI,YNJF_ECOLI
RNH2_ECOLI,HIS5_ECOLI
RNH2_ECOLI,CBRC_ECOLI
PRDX2_MOUSE,Q3UY88_MOUSE
PRDX2_MOUSE,Q9EPC4_MOUSE
PRDX2_MOUSE,Q67DU8_MOUSE
PRDX2_MOUSE,PMVK_MOUSE
PRDX2_MOUSE,RAG3E_ARATH
PRDX2_MOUSE,RHOG_MOUSE
IFT88_MOUSE,F4HQ30_ARATH
IFT88_MOUSE,IQD32_ARATH
IFT88_MOUSE,BXL6_ARATH
IFT88_MOUSE,F4IIZ3_ARATH
IFT88_MOUSE,RLP30_ARATH
IFT88_MOUSE,AVP2_ARATH
FQR1_ARATH,L7N477_MOUSE
FQR1_ARATH,TI205_ARATH
FQR1_ARATH,GL33_ARATH
FQR1_ARATH,A0JQ78_ARATH
FQR1_ARATH,AGL72_ARATH
FQR1_ARATH,ALC_ARATH
RL4_ECOLI,RGS1_MOUSE
RL4_ECOLI,CLD1_MOUSE
RL4_ECOLI,Q7TS58_MOUSE
RL4_ECOLI,RGS17_MOUSE
RL4_ECOLI,CF418_MOUSE
RL4_ECOLI,GSTP2_MOUSE
LON_ECOLI,LAS1_ARATH
LON_ECOLI,SBT11_ARATH
LON_ECOLI,MCT13_ARATH
LON_ECOLI,F4JN11_ARATH
LON_ECOLI,CHLD_ARATH
LON_ECOLI,YDEP_ECOLI
RS4_ECOLI,CABP7_MOUSE
RS4_ECOLI,Q14AA6_MOUSE
RS4_ECOLI,ERD2B_ARATH
RS4_ECOLI,A8MRU4_ARATH
RS4_ECOLI,PPIB_MOUSE
RS4_ECOLI,S4R2K5_MOUSE
WAKLJ_ARATH,CPSF2_MOUSE
WAKLJ_ARATH,EXO1_ARATH
WAKLJ_ARATH,CNGC9_ARATH
WAKLJ_ARATH,PPR21_ARATH
WAKLJ_ARATH,BGA10_ARATH
WAKLJ_ARATH,FGD3_MOUSE
RGS1_MOUSE,NXNL1_MOUSE
RGS1_MOUSE,GNAT9_ARATH
RGS1_MOUSE,TI171_ARATH
RGS1_MOUSE,WRK12_ARATH
RGS1_MOUSE,DMP5_ARATH
RGS1_MOUSE,SNP25_MOUSE
HAL3A_ARATH,SC221_ARATH
HAL3A_ARATH,PSB9_MOUSE
HAL3A_ARATH,RAB5A_MOUSE
HAL3A_ARATH,RL13_MOUSE
HAL3A_ARATH,ROP1L_MOUSE
HAL3A_ARATH,CSP2_ARATH
RAC7_ARATH,VA711_ARATH
RAC7_ARATH,ALKB_ECOLI
RAC7_ARATH,DRE1A_ARATH
RAC7_ARATH,SMIP8_MOUSE
RAC7_ARATH,RAA2C_ARATH
RAC7_ARATH,FUCA_ECOLI
STAT3_MOUSE,HCN3_MOUSE
STAT3_MOUSE,PEN1_ARATH
STAT3_MOUSE,T22D2_MOUSE
STAT3_MOUSE,ZN366_MOUSE
STAT3_MOUSE,MURE_ARATH
STAT3_MOUSE,MMEL1_MOUSE
WAKLI_ARATH,SCIN_MOUSE
WAKLI_ARATH,LACS8_ARATH
WAKLI_ARATH,AAE16_ARATH
WAKLI_ARATH,CNG14_ARATH
WAKLI_ARATH,AB19G_ARATH
WAKLI_ARATH,BGAL4_ARATH
RL101_ARATH,ATL76_ARATH
RL101_ARATH,HHL1_ARATH
RL101_ARATH,ARFW_ARATH
RL101_ARATH,BH147_ARATH
RL101_ARATH,ACFR2_ARATH
RL101_ARATH,LEA29_ARATH
AIM1_ARATH,DSLE_ARATH
AIM1_ARATH,CNGC4_ARATH
AIM1_ARATH,BAM7_ARATH
AIM1_ARATH,F4J5T2_ARATH
AIM1_ARATH,A2ACQ1_MOUSE
AIM1_ARATH,NCPR2_ARATH
DHAL_ECOLI,DUS19_MOUSE
DHAL_ECOLI,SLD5_ARATH
DHAL_ECOLI,CCMB_ECOLI
DHAL_ECOLI,FSAA_ECOLI
DHAL_ECOLI,VA714_ARATH
DHAL_ECOLI,FSAB_ECOLI
PRDX5_MOUSE,ZFP5_ARATH
PRDX5_MOUSE,T4S19_MOUSE
PRDX5_MOUSE,PMEI7_ARATH
PRDX5_MOUSE,NGAL_MOUSE
PRDX5_MOUSE,FGF10_MOUSE
PRDX5_MOUSE,BAD_MOUSE
H14_MOUSE,YKGH_ECOLI
H14_MOUSE,ARPIN_MOUSE
H14_MOUSE,YGEA_ECOLI
H14_MOUSE,Q3UF22_MOUSE
H14_MOUSE,RPE5A_ARATH
H14_MOUSE,ARTM_ECOLI
HS25P_ARATH,CBSX2_ARATH
HS25P_ARATH,GSTUA_ARATH
HS25P_ARATH,A0A178USJ6_ARATH
HS25P_ARATH,ATPO_ARATH
HS25P_ARATH,YDIV_ECOLI
HS25P_ARATH,FAH2_ARATH
F26_ARATH,UHRF1_MOUSE
F26_ARATH,RD29A_ARATH
F26_ARATH,CODA1_MOUSE
F26_ARATH,PERL_MOUSE
F26_ARATH,ZBT24_MOUSE
F26_ARATH,CAD13_MOUSE
MFP2_ARATH,FBLN1_MOUSE
MFP2_ARATH,NPG1_ARATH
MFP2_ARATH,GUAA_MOUSE
MFP2_ARATH,AD26A_MOUSE
MFP2_ARATH,MEP1B_MOUSE
MFP2_ARATH,LCA5_MOUSE
YTFB_ECOLI,LN28A_MOUSE
YTFB_ECOLI,PPCT_MOUSE
YTFB_ECOLI,ZFAN6_MOUSE
YTFB_ECOLI,DNJB9_MOUSE
YTFB_ECOLI,MERB1_MOUSE
YTFB_ECOLI,RHOQ_MOUSE
GARS_MOUSE,RAD54_MOUSE
GARS_MOUSE,GP1BA_MOUSE
GARS_MOUSE,TFR1_MOUSE
GARS_MOUSE,DLG4_MOUSE
GARS_MOUSE,NEP_MOUSE
GARS_MOUSE,ZDHC5_MOUSE
NDK2_ARATH,ALFL1_ARATH
NDK2_ARATH,CLPT2_ARATH
NDK2_ARATH,DCNL5_MOUSE
NDK2_ARATH,A0A2R8VKC7_MOUSE
NDK2_ARATH,F4J581_ARATH
NDK2_ARATH,NHL2_ARATH
QUEE_ECOLI,RND1_MOUSE
QUEE_ECOLI,RFXAP_MOUSE
QUEE_ECOLI,DGOR_ECOLI
QUEE_ECOLI,RAB20_MOUSE
QUEE_ECOLI,TPD52_MOUSE
QUEE_ECOLI,Q05BJ7_MOUSE
Y2778_ARATH,Q9CPN9_MOUSE
Y2778_ARATH,DEOD_ECOLI
Y2778_ARATH,F4J794_ARATH
Y2778_ARATH,BH092_ARATH
Y2778_ARATH,C3H54_ARATH
Y2778_ARATH,PLSC_ECOLI
RL1_ECOLI,TM86A_MOUSE
RL1_ECOLI,T176A_MOUSE
RL1_ECOLI,PSB6_MOUSE
RL1_ECOLI,ARTJ_ECOLI
RL1_ECOLI,STX8_MOUSE
RL1_ECOLI,TRY5_MOUSE
Y1736_ARATH,EF114_ARATH
Y1736_ARATH,A0A178U6D3_ARATH
Y1736_ARATH,IAH1_MOUSE
Y1736_ARATH,WCAE_ECOLI
Y1736_ARATH,ALFL3_ARATH
Y1736_ARATH,6PGL5_ARATH
KIF3A_MOUSE,LACS5_ARATH
KIF3A_MOUSE,LRK11_ARATH
KIF3A_MOUSE,LACS4_ARATH
KIF3A_MOUSE,AB23B_ARATH
KIF3A_MOUSE,EXEC1_ARATH
KIF3A_MOUSE,ANP1_ARATH
PDAT1_ARATH,YAGF_ECOLI
PDAT1_ARATH,Q9C8H6_ARATH
PDAT1_ARATH,PR5K_ARATH
PDAT1_ARATH,B3GTF_ARATH
PDAT1_ARATH,A0A178VSF7_ARATH
PDAT1_ARATH,LYK2_ARATH
CNX1_ARATH,Q9SF50_ARATH
CNX1_ARATH,S20A2_MOUSE
CNX1_ARATH,RANB9_MOUSE
CNX1_ARATH,COG6_ARATH
CNX1_ARATH,TRI18_MOUSE
CNX1_ARATH,CBPZ_MOUSE
TKT1_ECOLI,PPR58_ARATH
TKT1_ECOLI,ASI1_ARATH
TKT1_ECOLI,Q6PCX8_MOUSE
TKT1_ECOLI,EMF2_ARATH
TKT1_ECOLI,F4J3B3_ARATH
TKT1_ECOLI,CAAT2_ARATH
PYRH_ECOLI,TPK1_MOUSE
PYRH_ECOLI,UTP23_MOUSE
PYRH_ECOLI,EXP15_ARATH
PYRH_ECOLI,JUNO_MOUSE
PYRH_ECOLI,STPG4_MOUSE
PYRH_ECOLI,Y5224_ARATH
P2C31_ARATH,PPR96_ARATH
P2C31_ARATH,NEK5_MOUSE
P2C31_ARATH,DC1I1_MOUSE
P2C31_ARATH,PARE_ECOLI
P2C31_ARATH,VSR4_ARATH
P2C31_ARATH,S5A4B_MOUSE
TGM2_MOUSE,MACOI_MOUSE
TGM2_MOUSE,STRBP_MOUSE
TGM2_MOUSE,PGAB_ECOLI
TGM2_MOUSE,GUX1_ARATH
TGM2_MOUSE,Q91WW6_MOUSE
TGM2_MOUSE,ARBK1_MOUSE
MAX2_ARATH,Q9C5A5_ARATH
MAX2_ARATH,SARM1_MOUSE
MAX2_ARATH,LRK13_ARATH
MAX2_ARATH,ITF2_MOUSE
MAX2_ARATH,HPS1_MOUSE
MAX2_ARATH,MTA2_MOUSE
DCXR_MOUSE,ALFL4_ARATH
DCXR_MOUSE,ERF84_ARATH
DCXR_MOUSE,PDEH_ECOLI
DCXR_MOUSE,MYBF_ARATH
DCXR_MOUSE,YIPF7_MOUSE
DCXR_MOUSE,Q7X887_ARATH
Y3550_ARATH,Q9ZUJ3_ARATH
Y3550_ARATH,PURNU_ECOLI
Y3550_ARATH,EXPA4_ARATH
Y3550_ARATH,YAIO_ECOLI
Y3550_ARATH,EMX2_MOUSE
Y3550_ARATH,ING5_MOUSE
THAL_ARATH,Q8W112_ARATH
THAL_ARATH,ODP2_MOUSE
THAL_ARATH,LRK32_ARATH
THAL_ARATH,GTR12_MOUSE
THAL_ARATH,PP223_ARATH
THAL_ARATH,HSP7C_ARATH
SYT_ECOLI,FPP3_ARATH
SYT_ECOLI,F4IJS7_ARATH
SYT_ECOLI,PP234_ARATH
SYT_ECOLI,CPS3B_ARATH
SYT_ECOLI,CPNB4_ARATH
SYT_ECOLI,PP269_ARATH
WAKLF_ARATH,CILK1_MOUSE
WAKLF_ARATH,CRK2_ARATH
WAKLF_ARATH,SERK1_ARATH
WAKLF_ARATH,ACES_MOUSE
WAKLF_ARATH,FMR1_MOUSE
WAKLF_ARATH,DPO3X_ECOLI
SIR_ARATH,GCKR_MOUSE
SIR_ARATH,S27A2_MOUSE
SIR_ARATH,COP1_ARATH
SIR_ARATH,PMGT1_MOUSE
SIR_ARATH,CDPK1_ARATH
SIR_ARATH,PIAS3_MOUSE
MOEB_ECOLI,6PGL2_ARATH
MOEB_ECOLI,A8MS65_ARATH
MOEB_ECOLI,14332_ARATH
MOEB_ECOLI,KCO3_ARATH
MOEB_ECOLI,A0A178W0D3_ARATH
MOEB_ECOLI,ERP29_MOUSE
APRR1_ARATH,ARFL_ARATH
APRR1_ARATH,ARFV_ARATH
APRR1_ARATH,F4IDS0_ARATH
APRR1_ARATH,GH315_ARATH
APRR1_ARATH,ACLB1_ARATH
APRR1_ARATH,KAD5_ARATH
HIS2_ARATH,Q84K72_ARATH
HIS2_ARATH,14331_ARATH
HIS2_ARATH,F4HQH8_ARATH
HIS2_ARATH,CHODL_MOUSE
HIS2_ARATH,6PGL1_ARATH
HIS2_ARATH,A0A1P8AQD8_ARATH
HCHA_ECOLI,PSB7B_ARATH
HCHA_ECOLI,MNMM_ARATH
HCHA_ECOLI,AI5L2_ARATH
HCHA_ECOLI,BH099_ARATH
HCHA_ECOLI,TNG2_MOUSE
HCHA_ECOLI,IF34_ARATH
BH104_ARATH,Q9LMC7_ARATH
BH104_ARATH,Q9CAS2_ARATH
BH104_ARATH,Q9LSZ4_ARATH
BH104_ARATH,Q9SH08_ARATH
BH104_ARATH,Q9LK14_ARATH
BH104_ARATH,Q94FU0_ARATH
GH35_ARATH,Y1421_ARATH
GH35_ARATH,Q3UZI0_MOUSE
GH35_ARATH,Q9FK37_ARATH
GH35_ARATH,FES1_ARATH
GH35_ARATH,CAAT6_ARATH
GH35_ARATH,MCCB_ARATH
WHY1_ARATH,YEEZ_ECOLI
WHY1_ARATH,EXPB3_ARATH
WHY1_ARATH,P93019_ARATH
WHY1_ARATH,F4JEA3_ARATH
WHY1_ARATH,ADM_ARATH
WHY1_ARATH,F4KAJ5_ARATH
FOLR1_MOUSE,ITM2A_MOUSE
FOLR1_MOUSE,CPNS1_MOUSE
FOLR1_MOUSE,ITM2B_MOUSE
FOLR1_MOUSE,RNS2_ARATH
FOLR1_MOUSE,Q14B13_MOUSE
FOLR1_MOUSE,NECP2_MOUSE
MSCS_ECOLI,Q944G8_ARATH
